meta_id,authors_id,primary_id,author,title,journal,year,doi,find,confidence level,note,note_2
MA05,Kavaliotis_etal_2023,Tripathi_etal_FrontBehavNeurosci_2018,"Tripathi S, Taneja P, Jha SK. ",Training on an Appetitive (Delay)-Conditioning Task Enhances Oscillatory Waves During Sleep in the Cortical and Amygdalar Network.,Front Behav Neurosci,2018,10.3389/fnbeh.2018.00260,y,2,Table 2 includes studies used for only the systematic review - I needed to compare the table 2  and the forest plot,
MA06,Kredlow_etal_2016,Baker_etal_LearnMem_2013,"Baker KD, McNally GP, Richardson R.",Memory retrieval before or after extinction reduces recovery of fear in adolescent rats.,Learn Mem,2013,10.1101/lm.031989.113,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Chan_thesis_2014,Chan WY,The effects of retrieval-extinction training on the restoration of Pavlovian conditioned fear.,Unpublished PhD thesis,2014,NA,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Chan_etal_LearnMem_2016,"Chan WY, Leung HT, Westbrook RF, McNally GP.",Effects of recent exposure to a conditioned stimulus on extinction of Pavlovian fear conditioning.,Learn Mem,2010,10.1101/lm.1912510,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Clem_Huganir_2010,"Clem RL, Huganir RL.",Calcium-permeable AMPA receptor dynamics mediate fear memory erasure.,Science,2010,10.1126/science.1195298,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Flavell_etal_NatComm_2011,"Flavell CR, Barber DJ, Lee JL.",Behavioural memory reconsolidation of food and fear memories. ,Nat Comm,2011,10.1038/ncomms1515.,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Ishii_etal_NeurosciLett_2012,"Ishii D, Matsuzawa D, Matsuda S, Tomizawa H, Sutoh C, Shimizu E.",No erasure effect of retrieval-extinction trial on fear memory in the hippocampus-independent and dependent paradigms.,Neurosci Lett,2012,10.1016/j.neulet.2012.06.048,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Jones_etal_LearnMem_2013,"Jones CE, Ringuet S, Monfils MH.","Learned together, extinguished apart: reducing fear to complex stimuli.",Learn Mem,2013,10.1101/lm.031740.113,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Monfils_etal_Science_2009,"Monfils MH, Cowansage KK, Klann E, LeDoux JE.",Extinction-reconsolidation boundaries: key to persistent attenuation of fear memories.,Science,2009,10.1126/science.1167975,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Olshavsky_Jones_etal_FrontBehavNeurosci_2013,"Olshavsky ME, Jones CE, Lee HJ, Monfils MH.",Appetitive behavioral traits and stimulus intensity influence maintenance of conditioned fear.,Front Behav Neurosci,2013,10.3389/fnbeh.2013.00179,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Rao-Ruiz_etal_NatNeurosci_2011,"Rao-Ruiz P, Rotaru DC, van der Loo RJ, Mansvelder HD, Stiedl O, Smit AB, Spijker S.",Retrieval-specific endocytosis of GluA2-AMPARs underlies adaptive reconsolidation of contextual fear.,Nat Neurosci,2011,10.1038/nn.2907,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Ma_etal_Psychopharmacology_2012,"Ma X, Zhang JJ, Yu LC.",Post-retrieval extinction training enhances or hinders the extinction of morphine-induced conditioned place preference in rats dependent on the retrieval-extinction interval.,Psychopharmacology (Berl),2012,10.1007/s00213-011-2545-4,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Millan_etal_NeurobiolLearnMem_2013,"Millan EZ, Milligan-Saville J, McNally GP.","Memory retrieval, extinction, and reinstatement of alcohol seeking.",Neurobiol Learn Mem,2013,10.1016/j.nlm.2012.12.010,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Olshavsky_Song_etal_FrontBehavNeurosci_2013,"Olshavsky ME, Song BJ, Powell DJ, Jones CE, Monfils MH, Lee HJ.",Updating appetitive memory during reconsolidation window: critical role of cue-directed behavior and amygdala central nucleus.,Front Behav Neurosci,2013,10.3389/fnbeh.2013.00186,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Sartor_Aston-Jones_Neuropsychopharmacology_2014,"Sartor GC, Aston-Jones G.",Post-retrieval extinction attenuates cocaine memories.,Neuropsychopharmacology,2014,10.1038/npp.2013.323,y,2,tables 1 and 2,
MA06,Kredlow_etal_2016,Xue_etal_Science_2012,"Xue YX, Luo YX, Wu P, Shi HS, Xue LF, Chen C, Zhu WL, Ding ZB, Bao YP, Shi J, Epstein DH, Shaham Y, Lu L.",A memory retrieval-extinction procedure to prevent drug craving and relapse.,Science,2012,10.1126/science.1215070,y,2,tables 1 and 2,
MA08,Lambert_Guillette_2021,Abraham_Gruss_BehavBrainRes_2010,"Abraham A, Gruss M.",Stress inoculation facilitates active avoidance learning of the semi-precocial rodent Octodon degus.,Behav Brain Res,2010,10.1016/j.bbr.2010.05.018,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Adams_etal_IntJCompPsychol_2001,"Adams BL, Chaney SF, Gerlai R.",Genotype-environment interaction: effect of housing conditions on water maze performance in C57BL/6 and 129/SVEV inbred mouse strains.,Int J Comp Psychol,2001,10.46867/C4T01B,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Bergendahl_ApplAnimBehavSci_2016,"Bergendahl IA, Salvanes AG, Braithwaite VA.",Determining the effects of duration and recency of exposure to environmental enrichment. ,Appl Anim Behav Sci,2016,10.1016/j.applanim.2015.11.002,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Aisa_etal_Psychoneuroendocrinology_2007,"Aisa B, Tordera R, Lasheras B, Del Río J, Ramírez MJ.",Cognitive impairment associated to HPA axis hyperactivity after maternal separation in rats.,Psychoneuroendocrinology,2007,10.1016/j.psyneuen.2006.12.013.,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Akillioglu_etal_PharmacolBiochemBehav_2012,"Akillioglu K, Babar Melik E, Melik E, Kocahan S.",The investigation of neonatal MK-801 administration and physical environmental enrichment on emotional and cognitive functions in adult Balb/c mice.,Pharmacol Biochem Behav,2012,10.1016/j.pbb.2012.06.006,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Akillioglu_etal_BrainRes_2015,"Akillioglu K, Yilmaz MB, Boga A, Binokay S, Kocaturk-Sel S. ",Environmental enrichment does not reverse the effects of maternal deprivation on NMDAR and Balb/c mice behaviors.,Brain Res,2015,10.1016/j.brainres.2015.08.009,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Alliger_Moller_ JApplAnimWelfSci_2011,"Alliger AA, Moller P.",The effects of environmental control on cognition in rats (Rattus norvegicus)., J Appl Anim Welf Sci,2011,10.1080/10888705.2011.600153,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Amaral_etal_PhysiolBehav_2008,"Amaral OB, Vargas RS, Hansel G, Izquierdo I, Souza DO.",Duration of environmental enrichment influences the magnitude and persistence of its behavioral effects on mice.,Physiol Behav,2008,10.1016/j.physbeh.2007.09.009,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Amitai_etal_CognAffectBehavNeurosci_2014,"Amitai N, Young JW, Higa K, Sharp RF, Geyer MA, Powell SB.", Isolation rearing effects on probabilistic learning and cognitive flexibility in rats.,Cogn Affect Behav Neurosci,2014,10.3758/s13415-013-0204-4,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Anderson_Kasumovic_PeerJ_2017,"Anderson CL, Kasumovic MM.","Development rate rather than social environment influences cognitive performance in Australian black field crickets, Teleogryllus commodus.",PeerJ,2017,10.7717/peerj.3563,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Angevaare_etal_ApplAnimBehavSci_2012,"Angevaare MJ, Prins S, van der Staay FJ, Nordquist RE.","The effect of maternal care and infrared beak trimming on development, performance and behavior of Silver Nick hens.",Appl Anim Behav Sci,2012,10.1016/j.applanim.2012.05.004,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Bannier_etal_Ethology_2017,"Bannier F, Tebbich S, Taborsky B.",Early experience affects learning performance and neophobia in a cooperatively breeding cichlid.,Ethology,2017,10.1111/eth.12646,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Barha_etal_PhysiolBehav_2007,"Barha CK, Pawluski JL, Galea LA.",Maternal care affects male and female offspring working memory and stress reactivity.,Physiol Behav,2007,10.1016/j.physbeh.2007.06.022,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Bell_etal_DevPsychobiol_2009,"Bell JA, Livesey PJ, Meyer JF.",Environmental enrichment influences survival rate and enhances exploration and learning but produces variable responses to the radial maze in old rats.,Dev Psychobiol,2009,10.1002/dev.20394,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Bennett_NeurobiolLearnMem_2006,"Bennett JC, McRae PA, Levy LJ, Frick KM.","Long-term continuous, but not daily, environmental enrichment reduces spatial memory decline in aged male mice.",Neurobiol Learn Mem,2006,10.1016/j.nlm.2005.09.003,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Birch_Kelly_Neuropharmacology_2019,"Birch AM, Kelly ÁM.",Lifelong environmental enrichment in the absence of exercise protects the brain from age-related cognitive decline.,Neuropharmacology,2019,10.1016/j.neuropharm.2018.03.042,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Birch_etal_Hippocampus_2013,"Birch AM, McGarry NB, Kelly AM.","Short-term environmental enrichment, in the absence of exercise, improves memory, and increases NGF concentration, early neuronal survival, and synaptogenesis in the dentate gyrus in a time-dependent manner.",Hippocampus,2013,10.1002/hipo.22103,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Bolhuis_etal_AnimCogn_2013,"Elizabeth Bolhuis J, Oostindjer M, Hoeks CW, de Haas EN, Bartels AC, Ooms M, Kemp B.", Working and reference memory of pigs (Sus scrofa domesticus) in a holeboard spatial discrimination task: the influence of environmental enrichment.,Anim Cogn,2013,10.1007/s10071-013-0646-7,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Bonaccorsi_NeuralPlast_2013,"Bonaccorsi J, Cintoli S, Mastrogiacomo R, Baldanzi S, Braschi C, Pizzorusso T, Cenni MC, Berardi N.",System consolidation of spatial memories in mice: effects of enriched environment.,Neural Plast,2013,10.1155/2013/956312,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Bors_Forrin_CanJExpPsychol_1996,"Bors DA, Forrin B.","The effects of post-weaning environment, biological dam, and nursing dam on feeding neophobia, open field activity, and learning.",Can J Exp Psychol,1996,10.1037/1196-1961.50.2.197,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Bouet_etal_MechAgeingDev_2011,"Bouet V, Freret T, Dutar P, Billard JM, Boulouard M.",Continuous enriched environment improves learning and memory in adult NMRI mice through theta burst-related-LTP independent mechanisms but is not efficient in advanced aged animals.,Mech Ageing Dev,2011,10.1016/j.mad.2011.04.006,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Brandao_etal_ApplAnimBehavSci_2015,"Brandão ML, Braithwaite VA, Goncalves-de-Freitas E.",Isolation impairs cognition in a social fish.,Appl Anim Behav Sci,2015,10.1016/j.applanim.2015.08.026,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Brown_etal_PsycholSci_2007,"Brown AA, Spetch ML, Hurd PL.",Growing in circles: rearing environment alters spatial navigation in fish.,Psychol Sci,2007,10.1111/j.1467-9280.2007.01941.x,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Brunson_etal_JNeurosci_2005,"Brunson KL, Kramár E, Lin B, Chen Y, Colgin LL, Yanagihara TK, Lynch G, Baram TZ.",Mechanisms of late-onset cognitive decline after early-life stress.,J Neurosci,2005,10.1523/JNEUROSCI.2281-05.2005,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Brydges_Braithwaite_ApplAnimBehavSci_2009,"Brydges NM, Braithwaite VA.",Does environmental enrichment affect the behaviour of fish commonly used in laboratory work?,Appl Anim Behav Sci,2009,10.1016/j.applanim.2009.02.017,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Cabirol_etal_LearnMem_2017,"Cabirol A, Brooks R, Groh C, Barron AB, Devaud JM.",Experience during early adulthood shapes the learning capacities and the number of synaptic boutons in the mushroom bodies of honey bees (Apis mellifera).,Learn Mem,2017,10.1101/lm.045492.117,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Cai_etal_NeurobiolLearnMem_2009,"Cai R, Guo F, Zhang J, Xu J, Cui Y, Sun X.", Environmental enrichment improves behavioral performance and auditory spatial representation of primary auditory cortical neurons in rat.,Neurobiol Learn Mem,2009,10.1016/j.nlm.2009.01.005,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Capitanio_Mason_JComPsychol_2000,"Capitanio JP, Mason WA.",Cognitive style: problem solving by rhesus macaques (Macaca mulatta) reared with living or inanimate substitute mothers.,J Comp Psychol,2000,10.1037/0735-7036.114.2.115,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Carbia_Brown_AnimCogn_2018,"Carbia PS, Brown C.",Environmental enrichment influences spatial learning ability in captive-reared intertidal gobies (Bathygobius cocosensis).,Anim Cogn,2019,10.1007/s10071-018-1225-8,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Chaby_etal_FrontBehavNeurosci_2015,"Chaby LE, Cavigelli SA, Hirrlinger AM, Lim J, Warg KM, Braithwaite VA.",Chronic Stress During Adolescence Impairs and Improves Learning and Memory in Adulthood.,Front Behav Neurosci,2015,10.3389/fnbeh.2015.00327,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Chamizo_etal_LearnBehav_2016,"Chamizo VD, Rodríguez CA, Sánchez J, Mármol F.",Sex differences after environmental enrichment and physical exercise in rats when solving a navigation task.,Learn Behav,2016,10.3758/s13420-015-0200-3,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Choy_etal_Hippocampus_2008,"Choy KH, de Visser Y, Nichols NR, van den Buuse M.",Combined neonatal stress and young-adult glucocorticoid stimulation in rats reduce BDNF expression in hippocampus: effects on learning and memory.,Hippocampus,2008,10.1002/hipo.20425,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Cortese_etal_NeurobiolAging_2018,"Cortese GP, Olin A, O'Riordan K, Hullinger R, Burger C.","Environmental enrichment improves hippocampal function in aged rats by enhancing learning and memory, LTP, and mGluR5-Homer1c activity.",Neurobiol Aging,2018,10.1016/j.neurobiolaging.2017.11.004,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
MA08,Lambert_Guillette_2021,Cramer_etal_DevPsychobiol_1988,"Cramer CP, Pfister JP, Haig KA.",Experience during suckling alters later spatial learning.,Dev Psychobiol,1988,10.1002/dev.420210102,y,1,use raw data - authors did not provide included paper lists and no bibliometrics data in main text - primary studies were included references without mentioning,
